dr_no,date_occ,date_rptd,time_occ,lat,lon
191321738,2019-11-04T00:00:00.000,2019-11-04T00:00:00.000,0415,34.0111,-118.2789
190324163,2019-11-05T00:00:00.000,2019-11-07T00:00:00.000,1700,34.0328,-118.2915
192019622,2019-11-06T00:00:00.000,2019-11-06T00:00:00.000,1835,34.04,-118.3018
191319528,2019-09-28T00:00:00.000,2019-09-28T00:00:00.000,1750,34.0149,-118.2689
201306052,2020-02-06T00:00:00.000,2020-02-06T00:00:00.000,0100,34.0258,-118.2708
200315567,2020-08-10T00:00:00.000,2020-08-10T00:00:00.000,2018,34.0274,-118.2765
201315550,2020-08-09T00:00:00.000,2020-08-09T00:00:00.000,1920,34.0335,-118.2737
201306324,2020-02-07T00:00:00.000,2020-02-11T00:00:00.000,1530,34.0271,-118.2736
201306301,2020-02-10T00:00:00.000,2020-02-11T00:00:00.000,1330,34.0192,-118.2738
201306285,2020-02-09T00:00:00.000,2020-02-09T00:00:00.000,1635,34.0131,-118.2791
202005250,2020-01-27T00:00:00.000,2020-01-27T00:00:00.000,1055,34.04,-118.2943
200310717,2020-04-30T00:00:00.000,2020-04-30T00:00:00.000,1248,34.0333,-118.2797
200312481,2020-06-10T00:00:00.000,2020-06-10T00:00:00.000,1015,34.0145,-118.3045
200312483,2020-05-27T00:00:00.000,2020-06-10T00:00:00.000,1100,34.0111,-118.2872
200312507,2020-06-10T00:00:00.000,2020-06-10T00:00:00.000,0310,34.0182,-118.2958
200312665,2020-06-14T00:00:00.000,2020-06-14T00:00:00.000,0400,34.0309,-118.3015
200312674,2020-06-14T00:00:00.000,2020-06-14T00:00:00.000,1530,34.0091,-118.2959
200310915,2020-05-05T00:00:00.000,2020-05-05T00:00:00.000,0850,34.0305,-118.2865
200310920,2020-05-04T00:00:00.000,2020-05-05T00:00:00.000,0845,34.0264,-118.278
210312639,2021-07-06T00:00:00.000,2021-07-06T00:00:00.000,0930,34.0146,-118.2872
200116777,2020-08-22T00:00:00.000,2020-08-22T00:00:00.000,1625,34.0423,-118.2718
200107580,2020-02-21T00:00:00.000,2020-02-21T00:00:00.000,0520,34.0349,-118.2669
200306761,2020-02-16T00:00:00.000,2020-02-16T00:00:00.000,0810,34.0255,-118.3002
200107611,2020-02-21T00:00:00.000,2020-02-21T00:00:00.000,1925,34.0423,-118.2717
200306550,2020-02-12T00:00:00.000,2020-02-12T00:00:00.000,1651,34.0365,-118.2767
200306806,2020-02-16T00:00:00.000,2020-02-16T00:00:00.000,1240,34.0182,-118.3002
201306908,2020-02-21T00:00:00.000,2020-02-21T00:00:00.000,1942,34.0082,-118.2716
200306633,2020-02-14T00:00:00.000,2020-02-14T00:00:00.000,0630,34.0111,-118.2872
201206977,2020-02-12T00:00:00.000,2020-02-12T00:00:00.000,0745,34.0037,-118.289
200306723,2020-02-14T00:00:00.000,2020-02-14T00:00:00.000,1510,34.014,-118.2827
201306912,2020-02-21T00:00:00.000,2020-02-21T00:00:00.000,2215,34.0291,-118.2706
200307090,2020-02-13T00:00:00.000,2020-02-14T00:00:00.000,1500,34.0351,-118.2943
202006251,2020-02-15T00:00:00.000,2020-02-15T00:00:00.000,0125,34.0382,-118.284
200306910,2020-02-18T00:00:00.000,2020-02-19T00:00:00.000,2030,34.0112,-118.2827
200206637,2020-02-22T00:00:00.000,2020-02-22T00:00:00.000,0010,34.0393,-118.2828
210312686,2021-07-07T00:00:00.000,2021-07-08T00:00:00.000,1820,34.0102,-118.2915
201306811,2020-02-20T00:00:00.000,2020-02-20T00:00:00.000,0650,34.0111,-118.2653
201306493,2020-02-14T00:00:00.000,2020-02-14T00:00:00.000,0925,34.0065,-118.2784
190126855,2019-11-08T00:00:00.000,2019-11-08T00:00:00.000,1900,34.0351,-118.2672
190219248,2019-09-30T00:00:00.000,2019-09-30T00:00:00.000,0705,34.0398,-118.2838
190322757,2019-09-30T00:00:00.000,2019-10-15T00:00:00.000,1315,34.0074,-118.2872
190323961,2019-11-03T00:00:00.000,2019-11-03T00:00:00.000,0905,34.0037,-118.29
201306698,2020-02-18T00:00:00.000,2020-02-18T00:00:00.000,0645,34.0039,-118.2652
190323960,2019-11-03T00:00:00.000,2019-11-03T00:00:00.000,0915,34.0255,-118.2915
190324232,2019-11-08T00:00:00.000,2019-11-08T00:00:00.000,1000,34.0274,-118.2915
190323969,2019-11-03T00:00:00.000,2019-11-03T00:00:00.000,1805,34.0046,-118.2872
190324263,2019-11-09T00:00:00.000,2019-11-09T00:00:00.000,0110,34.0328,-118.2915
190324289,2019-11-07T00:00:00.000,2019-11-07T00:00:00.000,1536,34.0184,-118.3029
201214788,2020-06-16T00:00:00.000,2020-06-16T00:00:00.000,0200,34.0037,-118.3024
212008658,2021-04-30T00:00:00.000,2021-05-01T00:00:00.000,2030,34.0381,-118.284
201306858,2020-02-20T00:00:00.000,2020-02-20T00:00:00.000,1130,34.0154,-118.2653
200306772,2020-02-15T00:00:00.000,2020-02-16T00:00:00.000,1600,34.0073,-118.298
202006025,2020-02-12T00:00:00.000,2020-02-12T00:00:00.000,0820,34.04,-118.2888
201312402,2020-06-15T00:00:00.000,2020-06-15T00:00:00.000,1019,34.0243,-118.2704
191321245,2019-10-26T00:00:00.000,2019-10-26T00:00:00.000,0140,34.0112,-118.2702
191321860,2019-11-05T00:00:00.000,2019-11-05T00:00:00.000,0900,34.0136,-118.2803
191321888,2019-11-05T00:00:00.000,2019-11-05T00:00:00.000,1230,34.0244,-118.2676
191321907,2019-10-21T00:00:00.000,2019-10-23T00:00:00.000,1530,34.0112,-118.268
191321913,2019-11-06T00:00:00.000,2019-11-07T00:00:00.000,1820,34.0203,-118.2674
191321926,2019-11-07T00:00:00.000,2019-11-07T00:00:00.000,1619,34.0344,-118.2714
191321952,2019-11-07T00:00:00.000,2019-11-07T00:00:00.000,1710,34.0154,-118.2653
191322045,2019-11-09T00:00:00.000,2019-11-09T00:00:00.000,1050,34.0218,-118.2665
191322046,2019-11-09T00:00:00.000,2019-11-09T00:00:00.000,1122,34.0218,-118.2665
201312501,2020-06-18T00:00:00.000,2020-06-19T00:00:00.000,2031,34.0265,-118.2723
192016596,2019-09-07T00:00:00.000,2019-09-08T00:00:00.000,2220,34.0391,-118.3003
201207348,2020-02-15T00:00:00.000,2020-02-15T00:00:00.000,1820,34.0037,-118.2871
192021444,2019-12-13T00:00:00.000,2019-12-13T00:00:00.000,1745,34.04,-118.2896
191322239,2019-11-13T00:00:00.000,2019-11-13T00:00:00.000,0955,34.0266,-118.2676
191322163,2019-11-12T00:00:00.000,2019-11-12T00:00:00.000,0840,34.0293,-118.2685
190127071,2019-11-12T00:00:00.000,2019-11-13T00:00:00.000,2250,34.0338,-118.2665
211317572,2021-10-17T00:00:00.000,2021-10-18T00:00:00.000,2233,34.0112,-118.274
200306709,2020-02-14T00:00:00.000,2020-02-14T00:00:00.000,2020,34.0167,-118.2811
190324588,2019-11-14T00:00:00.000,2019-11-14T00:00:00.000,1655,34.0037,-118.2878
200306740,2020-02-15T00:00:00.000,2020-02-15T00:00:00.000,1625,34.0303,-118.284
200306795,2020-02-16T00:00:00.000,2020-02-16T00:00:00.000,0015,34.01,-118.29
191322160,2019-11-07T00:00:00.000,2019-11-07T00:00:00.000,1855,34.0038,-118.2783
191322203,2019-11-08T00:00:00.000,2019-11-08T00:00:00.000,1530,34.0154,-118.2653
190126977,2019-11-07T00:00:00.000,2019-11-11T00:00:00.000,2215,34.0415,-118.2654
190324648,2019-11-15T00:00:00.000,2019-11-15T00:00:00.000,1310,34.0321,-118.284
192019785,2019-11-10T00:00:00.000,2019-11-10T00:00:00.000,1435,34.0382,-118.3003
191322127,2019-11-11T00:00:00.000,2019-11-11T00:00:00.000,1050,34.0074,-118.2784
190221469,2019-11-09T00:00:00.000,2019-11-09T00:00:00.000,1550,34.0383,-118.2826
191322170,2019-11-12T00:00:00.000,2019-11-12T00:00:00.000,0745,34.0289,-118.2686
191323991,2019-12-16T00:00:00.000,2019-12-16T00:00:00.000,0010,34.0131,-118.2791
191324077,2019-12-13T00:00:00.000,2019-12-18T00:00:00.000,0700,34.0039,-118.2696
191324095,2019-12-18T00:00:00.000,2019-12-18T00:00:00.000,0830,34.0285,-118.269
191324104,2019-12-18T00:00:00.000,2019-12-18T00:00:00.000,1200,34.0289,-118.2686
201226920,2020-12-19T00:00:00.000,2020-12-22T00:00:00.000,1240,34.0037,-118.2916
191324164,2019-12-18T00:00:00.000,2019-12-18T00:00:00.000,0815,34.0112,-118.2692
191324197,2019-12-19T00:00:00.000,2019-12-20T00:00:00.000,1730,34.0272,-118.2685
191324236,2019-12-20T00:00:00.000,2019-12-20T00:00:00.000,1515,34.0038,-118.274
191324241,2019-12-16T00:00:00.000,2019-12-21T00:00:00.000,0940,34.0143,-118.2653
190223614,2019-12-20T00:00:00.000,2019-12-20T00:00:00.000,0925,34.0418,-118.2841
191324498,2019-12-26T00:00:00.000,2019-12-26T00:00:00.000,0001,34.0112,-118.2692
191324357,2019-12-22T00:00:00.000,2019-12-22T00:00:00.000,2030,34.0039,-118.2726
190326944,2019-12-21T00:00:00.000,2019-12-21T00:00:00.000,1500,34.0327,-118.3002
190129788,2019-12-21T00:00:00.000,2019-12-21T00:00:00.000,0805,34.0407,-118.268
190223660,2019-12-21T00:00:00.000,2019-12-21T00:00:00.000,1840,34.0399,-118.2841
190326621,2019-12-16T00:00:00.000,2019-12-16T00:00:00.000,1315,34.0221,-118.2915
190327141,2019-12-23T00:00:00.000,2019-12-23T00:00:00.000,1655,34.0132,-118.3002
190326681,2019-12-17T00:00:00.000,2019-12-17T00:00:00.000,0900,34.0362,-118.284
191324544,2019-12-27T00:00:00.000,2019-12-28T00:00:00.000,2240,34.0248,-118.2715
191324462,2019-12-25T00:00:00.000,2019-12-26T00:00:00.000,1720,34.0091,-118.2784
190327143,2019-12-23T00:00:00.000,2019-12-23T00:00:00.000,1630,34.0109,-118.2915
210309895,2021-05-05T00:00:00.000,2021-05-06T00:00:00.000,1055,34.0222,-118.2798
200306858,2020-02-15T00:00:00.000,2020-02-15T00:00:00.000,2330,34.0255,-118.2915
190326943,2019-12-19T00:00:00.000,2019-12-19T00:00:00.000,1800,34.0245,-118.2768
191324474,2019-12-26T00:00:00.000,2019-12-26T00:00:00.000,0955,34.0047,-118.274
211320481,2021-12-17T00:00:00.000,2021-12-18T00:00:00.000,1835,34.0112,-118.2677
190326831,2019-12-18T00:00:00.000,2019-12-18T00:00:00.000,2150,34.0261,-118.2773
191324371,2019-12-23T00:00:00.000,2019-12-23T00:00:00.000,1510,34.0143,-118.2653
190326620,2019-12-16T00:00:00.000,2019-12-16T00:00:00.000,0730,34.0359,-118.2753
191324427,2019-12-24T00:00:00.000,2019-12-24T00:00:00.000,1445,34.0338,-118.2708
201318954,2020-10-22T00:00:00.000,2020-10-24T00:00:00.000,1215,34.0258,-118.2708
190129828,2019-12-21T00:00:00.000,2019-12-21T00:00:00.000,1620,34.0372,-118.2694
191324425,2019-12-24T00:00:00.000,2019-12-24T00:00:00.000,1134,34.0111,-118.274
191324491,2019-11-26T00:00:00.000,2019-12-26T00:00:00.000,1800,34.0039,-118.2652
190326677,2019-12-15T00:00:00.000,2019-12-15T00:00:00.000,0700,34.0091,-118.2915
191324305,2019-12-22T00:00:00.000,2019-12-22T00:00:00.000,1700,34.0039,-118.2696
190326832,2019-12-19T00:00:00.000,2019-12-19T00:00:00.000,1745,34.0073,-118.2915
191324521,2019-12-26T00:00:00.000,2019-12-26T00:00:00.000,2350,34.0144,-118.2705
202010848,2020-06-12T00:00:00.000,2020-06-13T00:00:00.000,2000,34.04,-118.2877
191324302,2019-12-22T00:00:00.000,2019-12-22T00:00:00.000,1520,34.0102,-118.2653
202011111,2020-06-18T00:00:00.000,2020-06-18T00:00:00.000,2210,34.0394,-118.3003
190129907,2019-12-22T00:00:00.000,2019-12-23T00:00:00.000,2314,34.0401,-118.2668
190326952,2019-12-20T00:00:00.000,2019-12-20T00:00:00.000,0800,34.0309,-118.3024
220126065,2022-12-09T00:00:00.000,2022-12-09T00:00:00.000,1550,34.0368,-118.2656
192020229,2019-11-14T00:00:00.000,2019-11-14T00:00:00.000,0940,34.04,-118.2962
190326618,2019-12-16T00:00:00.000,2019-12-16T00:00:00.000,0900,34.0251,-118.287
190326939,2019-12-22T00:00:00.000,2019-12-22T00:00:00.000,0054,34.0167,-118.2811
190326761,2019-12-18T00:00:00.000,2019-12-18T00:00:00.000,1330,34.0141,-118.2974
201312647,2020-06-18T00:00:00.000,2020-06-22T00:00:00.000,2000,34.0074,-118.274
190221419,2019-11-08T00:00:00.000,2019-11-09T00:00:00.000,2125,34.0404,-118.2822
190221778,2019-11-14T00:00:00.000,2019-11-14T00:00:00.000,1900,34.0396,-118.2805
190322380,2019-10-09T00:00:00.000,2019-10-09T00:00:00.000,1215,34.0219,-118.28
190322381,2019-10-07T00:00:00.000,2019-10-07T00:00:00.000,1600,34.0073,-118.298
190322382,2019-10-07T00:00:00.000,2019-10-07T00:00:00.000,1900,34.0062,-118.2872
190322667,2019-10-14T00:00:00.000,2019-10-14T00:00:00.000,1030,34.0344,-118.2915
190322752,2019-10-16T00:00:00.000,2019-10-16T00:00:00.000,0835,34.0109,-118.3002
190322759,2019-10-15T00:00:00.000,2019-10-15T00:00:00.000,1540,34.0282,-118.2749
190322866,2019-10-12T00:00:00.000,2019-10-12T00:00:00.000,2015,34.0037,-118.2827
190322927,2019-10-17T00:00:00.000,2019-10-17T00:00:00.000,2335,34.0111,-118.2872
190323956,2019-11-01T00:00:00.000,2019-11-01T00:00:00.000,1515,34.0251,-118.278
190719286,2019-08-24T00:00:00.000,2019-08-24T00:00:00.000,1330,34.0255,-118.2948
191324499,2019-12-26T00:00:00.000,2019-12-26T00:00:00.000,1757,34.0039,-118.2652
200119999,2020-10-26T00:00:00.000,2020-10-26T00:00:00.000,0850,34.0363,-118.2733
191322326,2019-11-14T00:00:00.000,2019-11-14T00:00:00.000,1845,34.0302,-118.273
191322369,2019-11-15T00:00:00.000,2019-11-15T00:00:00.000,1500,34.0111,-118.274
191322398,2019-11-16T00:00:00.000,2019-11-16T00:00:00.000,0552,34.0075,-118.2775
191322382,2019-11-15T00:00:00.000,2019-11-15T00:00:00.000,1640,34.0131,-118.274
201215149,2020-06-22T00:00:00.000,2020-06-22T00:00:00.000,1406,34.0037,-118.3002
200307414,2020-02-25T00:00:00.000,2020-02-26T00:00:00.000,1048,34.0145,-118.3045
200322059,2020-12-21T00:00:00.000,2020-12-21T00:00:00.000,1450,34.0323,-118.284
192019064,2019-10-26T00:00:00.000,2019-10-26T00:00:00.000,1600,34.04,-118.3003
192019249,2019-10-31T00:00:00.000,2019-10-31T00:00:00.000,1300,34.0418,-118.2841
201312785,2020-06-23T00:00:00.000,2020-06-24T00:00:00.000,1125,34.0057,-118.274
190221679,2019-11-10T00:00:00.000,2019-11-10T00:00:00.000,0400,34.0398,-118.278
191322655,2019-11-21T00:00:00.000,2019-11-21T00:00:00.000,1510,34.0082,-118.2652
200307551,2020-02-28T00:00:00.000,2020-02-28T00:00:00.000,1325,34.0037,-118.2878
190127198,2019-11-14T00:00:00.000,2019-11-15T00:00:00.000,1915,34.0344,-118.272
190127408,2019-11-18T00:00:00.000,2019-11-18T00:00:00.000,0001,34.0388,-118.2717
191322411,2019-11-16T00:00:00.000,2019-11-16T00:00:00.000,1730,34.0203,-118.2674
190127426,2019-11-18T00:00:00.000,2019-11-18T00:00:00.000,1530,34.0344,-118.2714
190324750,2019-11-17T00:00:00.000,2019-11-17T00:00:00.000,0130,34.021,-118.3029
191322695,2019-11-22T00:00:00.000,2019-11-22T00:00:00.000,1055,34.0289,-118.2686
191322268,2019-11-13T00:00:00.000,2019-11-14T00:00:00.000,1935,34.0249,-118.2687
190127060,2019-11-10T00:00:00.000,2019-11-10T00:00:00.000,1730,34.037,-118.2688
190127447,2019-11-18T00:00:00.000,2019-11-19T00:00:00.000,0630,34.0388,-118.2717
191322233,2019-11-08T00:00:00.000,2019-11-08T00:00:00.000,1425,34.0155,-118.2772
190325052,2019-11-21T00:00:00.000,2019-11-21T00:00:00.000,2000,34.0348,-118.2876
200113730,2020-06-21T00:00:00.000,2020-06-21T00:00:00.000,1530,34.0338,-118.2708
191322504,2019-11-18T00:00:00.000,2019-11-18T00:00:00.000,1830,34.0152,-118.2793
190127178,2019-10-29T00:00:00.000,2019-11-14T00:00:00.000,1200,34.0407,-118.268
191322566,2019-11-19T00:00:00.000,2019-11-19T00:00:00.000,1545,34.0066,-118.2652
191322425,2019-11-15T00:00:00.000,2019-11-15T00:00:00.000,1900,34.0164,-118.2699
200120043,2020-10-26T00:00:00.000,2020-10-26T00:00:00.000,1440,34.0337,-118.2665
190324960,2019-11-18T00:00:00.000,2019-11-18T00:00:00.000,1900,34.0109,-118.2959
201312558,2020-06-18T00:00:00.000,2020-06-18T00:00:00.000,2300,34.0128,-118.2653
191322574,2019-11-19T00:00:00.000,2019-11-19T00:00:00.000,1410,34.0057,-118.274
191322626,2019-11-20T00:00:00.000,2019-11-20T00:00:00.000,0730,34.0111,-118.2808
191322499,2019-11-14T00:00:00.000,2019-11-14T00:00:00.000,2030,34.0066,-118.2652
191322585,2019-11-19T00:00:00.000,2019-11-19T00:00:00.000,1620,34.0289,-118.2661
190326969,2019-12-22T00:00:00.000,2019-12-22T00:00:00.000,1240,34.0307,-118.2923
190127510,2019-11-19T00:00:00.000,2019-11-19T00:00:00.000,0740,34.0407,-118.268
200313012,2020-06-21T00:00:00.000,2020-06-22T00:00:00.000,2130,34.0246,-118.2772
201312688,2020-06-15T00:00:00.000,2020-06-16T00:00:00.000,1200,34.0268,-118.2702
190324772,2019-11-17T00:00:00.000,2019-11-17T00:00:00.000,1345,34.0327,-118.3002
190326828,2019-12-19T00:00:00.000,2019-12-19T00:00:00.000,0745,34.0184,-118.2822
190223666,2019-12-22T00:00:00.000,2019-12-22T00:00:00.000,1555,34.0416,-118.2791
191317024,2019-08-19T00:00:00.000,2019-08-19T00:00:00.000,1800,34.0039,-118.2717
190326868,2019-12-20T00:00:00.000,2019-12-20T00:00:00.000,0840,34.0349,-118.2959
190326773,2019-12-18T00:00:00.000,2019-12-18T00:00:00.000,1700,34.0109,-118.2915
192021525,2019-12-15T00:00:00.000,2019-12-15T00:00:00.000,1640,34.0391,-118.3003
210312638,2021-07-04T00:00:00.000,2021-07-06T00:00:00.000,1500,34.0109,-118.3045
201309646,2020-04-20T00:00:00.000,2020-04-20T00:00:00.000,1135,34.0039,-118.2728
201309850,2020-04-23T00:00:00.000,2020-04-23T00:00:00.000,1850,34.0172,-118.2694
200319383,2020-10-25T00:00:00.000,2020-10-25T00:00:00.000,1640,34.0303,-118.284
201312833,2020-06-24T00:00:00.000,2020-06-24T00:00:00.000,1445,34.0047,-118.274
201310080,2020-04-28T00:00:00.000,2020-04-28T00:00:00.000,0035,34.0111,-118.2653
201310230,2020-05-01T00:00:00.000,2020-05-02T00:00:00.000,2000,34.0038,-118.2783
200313092,2020-06-23T00:00:00.000,2020-06-23T00:00:00.000,1400,34.0255,-118.2882
211315442,2021-09-07T00:00:00.000,2021-09-07T00:00:00.000,1404,34.0075,-118.2775
200310615,2020-04-27T00:00:00.000,2020-04-29T00:00:00.000,1730,34.0109,-118.2941
200313021,2020-06-19T00:00:00.000,2020-06-21T00:00:00.000,1940,34.0327,-118.3002
201309313,2020-04-12T00:00:00.000,2020-04-12T00:00:00.000,0235,34.0097,-118.28
200310747,2020-05-03T00:00:00.000,2020-05-03T00:00:00.000,0340,34.0073,-118.2937
201309948,2020-04-24T00:00:00.000,2020-04-24T00:00:00.000,2240,34.0112,-118.2716
200319422,2020-10-25T00:00:00.000,2020-10-25T00:00:00.000,0556,34.0354,-118.3003
201310344,2020-05-03T00:00:00.000,2020-05-04T00:00:00.000,2125,34.0111,-118.2789
210315467,2021-09-04T00:00:00.000,2021-09-06T00:00:00.000,1700,34.0268,-118.2896
200310832,2020-04-23T00:00:00.000,2020-04-23T00:00:00.000,1230,34.0099,-118.2941
200310605,2020-04-28T00:00:00.000,2020-04-28T00:00:00.000,2000,34.0109,-118.3002
201310227,2020-05-01T00:00:00.000,2020-05-01T00:00:00.000,1435,34.0194,-118.2722
201310434,2020-05-05T00:00:00.000,2020-05-05T00:00:00.000,1610,34.0039,-118.2717
200206035,2020-02-10T00:00:00.000,2020-02-10T00:00:00.000,1235,34.0399,-118.2755
200206251,2020-02-14T00:00:00.000,2020-02-14T00:00:00.000,1520,34.0399,-118.2841
200306340,2020-02-08T00:00:00.000,2020-02-09T00:00:00.000,2000,34.0073,-118.2991
202016593,2020-10-31T00:00:00.000,2020-10-31T00:00:00.000,1030,34.04,-118.3008
170324272,2017-10-27T00:00:00.000,2017-10-27T00:00:00.000,1045,34.0046,-118.29
170324273,2017-10-27T00:00:00.000,2017-10-27T00:00:00.000,2130,34.0037,-118.3034
190129937,2019-12-23T00:00:00.000,2019-12-23T00:00:00.000,0610,34.0327,-118.2683
190327017,2019-12-20T00:00:00.000,2019-12-20T00:00:00.000,1745,34.0372,-118.2819
190327066,2019-12-22T00:00:00.000,2019-12-22T00:00:00.000,1200,34.0346,-118.303
190327069,2019-12-21T00:00:00.000,2019-12-21T00:00:00.000,1550,34.0109,-118.3045
190327132,2019-12-23T00:00:00.000,2019-12-23T00:00:00.000,1630,34.0083,-118.2915
190327134,2019-12-23T00:00:00.000,2019-12-23T00:00:00.000,1130,34.0155,-118.2915
190327135,2019-12-23T00:00:00.000,2019-12-23T00:00:00.000,1420,34.0146,-118.2872
190326999,2019-12-19T00:00:00.000,2019-12-19T00:00:00.000,1625,34.0359,-118.2753
190327275,2019-12-25T00:00:00.000,2019-12-25T00:00:00.000,1225,34.0328,-118.2915
190327343,2019-12-28T00:00:00.000,2019-12-28T00:00:00.000,0350,34.0109,-118.2941
201312793,2020-06-24T00:00:00.000,2020-06-24T00:00:00.000,0520,34.0039,-118.2653
200313197,2020-06-25T00:00:00.000,2020-06-26T00:00:00.000,1815,34.0285,-118.2768
190327490,2019-12-30T00:00:00.000,2019-12-30T00:00:00.000,1400,34.0182,-118.2915
190327371,2019-12-27T00:00:00.000,2019-12-27T00:00:00.000,1015,34.0073,-118.298
200304074,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,1300,34.0242,-118.2786
191324777,2019-12-31T00:00:00.000,2019-12-31T00:00:00.000,1800,34.0128,-118.2653
201304164,2020-01-04T00:00:00.000,2020-01-04T00:00:00.000,0010,34.0155,-118.2772
201215029,2020-06-20T00:00:00.000,2020-06-20T00:00:00.000,1225,34.0037,-118.2871
190327424,2019-12-29T00:00:00.000,2019-12-29T00:00:00.000,1600,34.0277,-118.2749
191324656,2019-12-29T00:00:00.000,2019-12-29T00:00:00.000,1620,34.0146,-118.2781
200310938,2020-05-06T00:00:00.000,2020-05-06T00:00:00.000,1300,34.0255,-118.2915
200304022,2019-12-31T00:00:00.000,2019-12-31T00:00:00.000,1815,34.0109,-118.2915
200322074,2020-12-21T00:00:00.000,2020-12-21T00:00:00.000,0745,34.0255,-118.298
190130273,2019-12-28T00:00:00.000,2019-12-29T00:00:00.000,2325,34.037,-118.2688
200304030,2019-12-24T00:00:00.000,2019-12-24T00:00:00.000,0100,34.0155,-118.3002
220305749,2022-02-09T00:00:00.000,2022-02-09T00:00:00.000,0720,34.0255,-118.2915
220305750,2022-02-09T00:00:00.000,2022-02-09T00:00:00.000,0725,34.0255,-118.2915
191324698,2019-12-30T00:00:00.000,2019-12-30T00:00:00.000,0600,34.0155,-118.2772
200304135,2020-01-03T00:00:00.000,2020-01-03T00:00:00.000,1600,34.0219,-118.3045
190327466,2019-12-29T00:00:00.000,2019-12-29T00:00:00.000,1730,34.0064,-118.2915
191324640,2019-12-28T00:00:00.000,2019-12-28T00:00:00.000,1940,34.032,-118.2667
201204022,2020-01-01T00:00:00.000,2020-01-01T00:00:00.000,0600,34.0029,-118.2827
191324734,2019-12-30T00:00:00.000,2019-12-30T00:00:00.000,0630,34.0183,-118.2787
200304013,2019-12-31T00:00:00.000,2019-12-31T00:00:00.000,2005,34.0219,-118.28
201304179,2020-01-04T00:00:00.000,2020-01-04T00:00:00.000,0830,34.0056,-118.2784
201318994,2020-10-25T00:00:00.000,2020-10-25T00:00:00.000,0800,34.024,-118.2692
192022096,2019-12-29T00:00:00.000,2019-12-29T00:00:00.000,2230,34.04,-118.3028
210306650,2021-02-25T00:00:00.000,2021-02-26T00:00:00.000,1545,34.0372,-118.276
220305761,2022-02-09T00:00:00.000,2022-02-09T00:00:00.000,1345,34.0268,-118.2808
220305782,2022-02-09T00:00:00.000,2022-02-10T00:00:00.000,2225,34.0078,-118.2827
200304054,2020-01-01T00:00:00.000,2020-01-01T00:00:00.000,1825,34.0091,-118.3002
201304290,2019-12-09T00:00:00.000,2019-12-09T00:00:00.000,1810,34.0172,-118.2694
201306129,2020-02-07T00:00:00.000,2020-02-07T00:00:00.000,0740,34.0162,-118.2653
200304024,2020-01-01T00:00:00.000,2020-01-01T00:00:00.000,0340,34.0327,-118.3002
201306170,2020-02-06T00:00:00.000,2020-02-06T00:00:00.000,1430,34.0234,-118.2743
201319048,2020-10-26T00:00:00.000,2020-10-26T00:00:00.000,1620,34.0171,-118.2736
201306168,2020-02-08T00:00:00.000,2020-02-08T00:00:00.000,0230,34.0254,-118.2729
201306229,2020-02-08T00:00:00.000,2020-02-08T00:00:00.000,1438,34.0285,-118.269
201306524,2020-02-14T00:00:00.000,2020-02-15T00:00:00.000,1645,34.0344,-118.272
201306331,2020-02-11T00:00:00.000,2020-02-11T00:00:00.000,1415,34.0039,-118.2652
201306750,2020-02-19T00:00:00.000,2020-02-19T00:00:00.000,1400,34.0091,-118.274
201306795,2020-02-20T00:00:00.000,2020-02-20T00:00:00.000,0530,34.0038,-118.274
201306877,2020-02-21T00:00:00.000,2020-02-21T00:00:00.000,1210,34.0056,-118.2784
212014029,2021-09-08T00:00:00.000,2021-09-08T00:00:00.000,0735,34.04,-118.3008
210315338,2021-09-03T00:00:00.000,2021-09-04T00:00:00.000,2115,34.0215,-118.2791
200313023,2020-06-22T00:00:00.000,2020-06-22T00:00:00.000,1315,34.0109,-118.2915
202006524,2020-02-21T00:00:00.000,2020-02-21T00:00:00.000,1815,34.04,-118.2962
200307331,2020-02-25T00:00:00.000,2020-02-25T00:00:00.000,0525,34.0328,-118.2915
201310214,2020-05-01T00:00:00.000,2020-05-01T00:00:00.000,1400,34.0112,-118.2722
200310601,2020-04-28T00:00:00.000,2020-04-28T00:00:00.000,2250,34.0327,-118.3015
201307027,2020-02-24T00:00:00.000,2020-02-24T00:00:00.000,0805,34.033,-118.2729
200313090,2020-06-23T00:00:00.000,2020-06-23T00:00:00.000,1400,34.0255,-118.2915
200310816,2020-05-04T00:00:00.000,2020-05-04T00:00:00.000,0905,34.0155,-118.2915
200307341,2020-02-25T00:00:00.000,2020-02-25T00:00:00.000,1100,34.0237,-118.284
200307332,2020-02-25T00:00:00.000,2020-02-25T00:00:00.000,1230,34.0245,-118.2768
200307201,2020-02-21T00:00:00.000,2020-02-21T00:00:00.000,1800,34.0349,-118.2959
200111421,2020-05-06T00:00:00.000,2020-05-07T00:00:00.000,2310,34.0401,-118.2668
221308833,2022-03-30T00:00:00.000,2022-03-31T00:00:00.000,2335,34.0112,-118.2728
200307068,2020-02-20T00:00:00.000,2020-02-20T00:00:00.000,1700,34.0328,-118.2943
200307550,2020-02-28T00:00:00.000,2020-02-28T00:00:00.000,1735,34.0215,-118.2868
201306685,2020-02-17T00:00:00.000,2020-02-17T00:00:00.000,1830,34.0057,-118.2652
201307012,2020-02-23T00:00:00.000,2020-02-23T00:00:00.000,1545,34.0131,-118.2791
